2151.237827,0.019433753,0.019861789,99.78176809,9.778353758,6
2149.653229,0.016307601,0.021913674,99.87946662,9.77115104,6
2148.900917,0.017541622,0.019959485,99.26356207,9.76773144,6
2147.2787,0.0183682,0.019190599,99.41340037,9.760357726,6
2153.830113,0.019875874,0.022018889,99.24443138,9.790136878,6
2149.296507,0.018777272,0.021871916,99.40113253,9.769529579,6
2147.886772,0.017743619,0.022470691,99.61868437,9.76312169,6
2148.777293,0.016490813,0.023743975,99.18249044,9.767169515,6
2154.913503,0.019658443,0.022845273,99.60008053,9.795061376,6
2152.883826,0.018700801,0.021642467,99.65077093,9.785835573,6
2151.276875,0.01738183,0.01985775,99.41738536,9.778531248,6
2146.801948,0.019525277,0.022664774,99.76838401,9.758190671,6
2145.726843,0.019381363,0.023388101,99.81667111,9.753303832,6
2149.891171,0.016573026,0.022296829,99.47491282,9.772232594,6
2147.261939,0.016871282,0.021784924,99.56091494,9.760281542,6
2151.422731,0.017022374,0.024300173,99.08927594,9.779194233,6
2153.741414,0.016845151,0.020576139,99.23203881,9.7897337,6
2151.774435,0.018556999,0.022607242,99.89675994,9.780792886,6
2148.920183,0.01905734,0.02186721,99.01337262,9.767819015,6
2151.573369,0.018447931,0.024775591,99.63139986,9.779878952,6
2154.5728,0.016579667,0.024214494,99.55520021,9.793512726,6
2153.288931,0.017462182,0.019002877,99.24447417,9.787676958,6
2146.556253,0.019589217,0.019320727,99.52834722,9.757073876,6
2146.379315,0.019741014,0.024906614,99.22737391,9.756269616,6
2148.780794,0.018641719,0.024052247,99.72787261,9.767185429,6
2149.773137,0.017684251,0.021917232,99.30256634,9.771696079,6
2146.512468,0.017328815,0.023409509,99.86671701,9.756874855,6
2149.920374,0.0191547,0.022246699,99.14154541,9.772365339,6
2145.424586,0.018117523,0.022694324,99.86688311,9.751929935,6
2152.562889,0.018095303,0.0218605,99.80963587,9.784376768,6
2147.433248,0.016451836,0.02184379,99.33892472,9.761060217,6
2154.166001,0.016827775,0.021422988,99.1887721,9.791663642,6
2154.881648,0.019629442,0.022666011,99.09944335,9.79491658,6
2151.226479,0.018787449,0.023750939,99.27726221,9.778302175,6
2147.746944,0.01779824,0.023088418,99.23257556,9.76248611,6
2151.097241,0.019936336,0.023198059,99.01975147,9.777714734,6
2154.389714,0.018845342,0.022013413,99.1063191,9.792680517,6
2148.376132,0.017588493,0.021799865,99.88704288,9.765346056,6
2154.416059,0.019771374,0.019098295,99.47708265,9.792800267,6
2153.11263,0.018904824,0.019057375,99.27330032,9.786875591,6
2146.971694,0.017656251,0.021661395,99.64647796,9.758962246,6
2147.227075,0.019613368,0.023289903,99.60230122,9.760123069,6
2152.181277,0.017797667,0.020950969,99.58389061,9.782642167,6
2149.593558,0.019962604,0.019988477,99.58103281,9.770879809,6
2152.817712,0.016078496,0.020187239,99.78374942,9.785535056,6
2151.733798,0.017226548,0.019882861,99.32798669,9.780608171,6
2148.89666,0.017129884,0.019617331,99.837599,9.767712092,6
2146.652224,0.017097897,0.022228792,99.0529258,9.757510111,6
