1053.174698,0.013966561,0.062295373,99.56414312,4.78715772,2
1053.332271,0.012317011,0.06352659,99.46457131,4.78787396,2
1051.957033,0.014930848,0.059396841,99.09489676,4.781622875,2
1049.374072,0.012914547,0.062890953,99.61326151,4.769882147,2
1045.103739,0.014343159,0.055457256,99.10204892,4.75047154,2
1053.195878,0.012041733,0.059932738,99.52846951,4.787253992,2
1051.374126,0.013709262,0.063795576,99.21472625,4.778973302,2
1045.012062,0.012360503,0.060604373,99.53523249,4.750054825,2
1048.449527,0.013467261,0.064241336,99.15450732,4.765679667,2
1045.888107,0.012765528,0.05883377,99.62465138,4.754036848,2
1046.261624,0.013679979,0.058694093,99.5252526,4.755734656,2
1052.497566,0.012039388,0.058017924,99.09775343,4.784079845,2
1045.766239,0.011751313,0.064338478,99.35825301,4.753482904,2
1046.169335,0.013085724,0.058054447,99.59215991,4.75531516,2
1047.30318,0.013304438,0.055138243,99.59126324,4.760468998,2
1049.695519,0.011565656,0.056491975,99.23551673,4.771343266,2
1052.970434,0.012422592,0.06483743,99.37573181,4.786229245,2
1053.273644,0.012007758,0.057427502,99.63455793,4.787607475,2
1054.98757,0.011450631,0.061941351,99.42482704,4.795398047,2
1045.82145,0.011494836,0.056918129,99.8920813,4.753733863,2
1050.180808,0.013053126,0.063111991,99.23558484,4.773549126,2
1053.946994,0.014000012,0.061944769,99.16532682,4.790668157,2
1048.09604,0.012153908,0.05523365,99.63849871,4.764072907,2
1053.040022,0.012377034,0.063688295,99.37912948,4.786545552,2
1047.778156,0.012655158,0.060703096,99.63465875,4.762627981,2
1052.867158,0.011377419,0.062477284,99.47831109,4.785759811,2
1054.187382,0.011278693,0.060948231,99.33177129,4.791760828,2
1050.809057,0.011995843,0.061332482,99.22193032,4.776404804,2
1046.668502,0.013869659,0.062397554,99.36366901,4.757584099,2
1054.599259,0.012279135,0.055322965,99.3687995,4.793632994,2
1052.8327,0.014399763,0.057220333,99.00164945,4.785603182,2
1050.752575,0.011627151,0.063053888,99.0590151,4.77614807,2
1046.375838,0.012948929,0.060473998,99.75270117,4.756253811,2
1051.966999,0.011270659,0.060173085,99.47106965,4.781668177,2
1047.903408,0.014682639,0.059696028,99.88869502,4.763197307,2
1053.248656,0.013630164,0.060190799,99.43529706,4.787493891,2
1050.043137,0.014974632,0.064984996,99.6802872,4.772923349,2
1047.521484,0.011739334,0.058948035,99.30981502,4.761461293,2
1049.687669,0.01126048,0.062438733,99.17624045,4.771307588,2
1053.485545,0.014574327,0.063456015,99.33693458,4.788570659,2
1047.998653,0.013436059,0.062366513,99.72502044,4.763630239,2
1045.099116,0.012861106,0.061700884,99.65675468,4.750450525,2
1046.704569,0.012542812,0.057455735,99.30788276,4.75774804,2
1050.223556,0.013824711,0.062162776,99.67481735,4.773743436,2
1050.073335,0.011443276,0.056513595,99.03805218,4.773060613,2
1045.777946,0.013018093,0.058636072,99.33398641,4.75353612,2
1048.469912,0.013753034,0.064094817,99.29569992,4.765772326,2
1048.26534,0.013970333,0.059602232,99.1892668,4.764842454,2
1048.22195,0.013064209,0.059348287,99.00065608,4.764645225,2
1047.255252,0.014182459,0.059481783,99.47938562,4.760251147,2
1053.899434,0.012860878,0.05982719,99.58522913,4.790451971,2
1050.075593,0.013032416,0.057601875,99.34249687,4.773070878,2
1046.960923,0.013188452,0.05641431,99.82070385,4.758913286,2
1045.508386,0.013750831,0.058961006,99.45518546,4.752310846,2
1048.107946,0.011915988,0.058605871,99.08575003,4.764127026,2
1047.267246,0.012244153,0.060289132,99.59665704,4.760305665,2
1047.190339,0.013347663,0.056215565,99.2082658,4.759956087,2
1048.077893,0.011275646,0.06300877,99.66995215,4.763990424,2
1054.842347,0.013578992,0.061423236,99.7562472,4.794737942,2
1048.568027,0.01195082,0.064004317,99.10475053,4.766218305,2
1054.044323,0.012918627,0.063093594,99.08681755,4.79111056,2
1052.865613,0.01420327,0.06097109,99.57520072,4.785752788,2
1046.919311,0.014351963,0.059871359,99.4646677,4.758724143,2
1046.232523,0.01247011,0.058065047,99.07252236,4.755602377,2
1045.221727,0.011524158,0.056917861,99.82242314,4.75100785,2
1045.714535,0.012044116,0.060548488,99.06422001,4.753247885,2
1048.297918,0.01201752,0.05900824,99.45178317,4.764990536,2
1052.995783,0.011771992,0.064862954,99.63199652,4.786344466,2
1054.870123,0.011777412,0.062545486,99.61946364,4.794864197,2
1051.150912,0.012648225,0.059963984,99.51511172,4.777958693,2
1050.462242,0.014633869,0.062448876,99.81330131,4.774828372,2
1047.479762,0.014584507,0.061158151,99.26474481,4.761271647,2
1053.701422,0.013345085,0.062439679,99.68890728,4.789551918,2
1054.386107,0.011657442,0.057508789,99.69337875,4.792664122,2
1052.093049,0.011290323,0.061445093,99.40777721,4.78224113,2
1050.606085,0.011417043,0.056922197,99.32131509,4.775482204,2
1050.442425,0.011107754,0.062989116,99.27610876,4.774738296,2
1048.441492,0.014105552,0.061336084,99.33797207,4.765643144,2
1047.923008,0.014315429,0.055047315,99.84791074,4.7632864,2
1048.659459,0.014330278,0.0599451,99.631182,4.766633906,2
1054.967862,0.012551002,0.062293437,99.39377084,4.795308465,2
1054.169541,0.011778927,0.055199293,99.33259212,4.791679734,2
1049.894478,0.012857405,0.056684285,99.87143559,4.772247627,2
